CO_MUNICIPIO,NO_MUNICIPIO,SG_UF,REGIAO,CLUSTER,PC_ALUNO_ALFABETIZADO,DISTANCIA_META_2030,PC_FAMILIAS_POBREZA,RENDA_PER_CAPITA_MEDIA,MEDIA_INSE,PC_ESCOLAS_BIBLIOTECA,PC_ESCOLAS_LAB_INFORMATICA,PC_ESCOLAS_INTERNET_ALUNOS
3203130,João Neiva,ES,Sudeste,1,79.65,-0.35,17.659137577002053,1585.86,5.117142857142857,0.0625,0.6875,0.625
3203163,Laranja Da Terra,ES,Sudeste,0,96.36,16.36,21.184510250569478,1256.48,5.052,0.10526315789473684,0.15789473684210525,0.3684210526315789
3203205,Linhares,ES,Sudeste,1,75.01,-4.99,11.9176518248444,1472.5,4.9655813953488375,0.19166666666666668,0.19166666666666668,0.36666666666666664
3203304,Mantenópolis,ES,Sudeste,1,97.09,17.09,28.830217768356135,1099.96,4.796250000000001,0.7272727272727273,0.36363636363636365,0.6363636363636364
3203320,Marataízes,ES,Sudeste,0,77.41,-2.59,31.09745592373514,1247.27,4.972777777777778,0.23809523809523808,0.11904761904761904,0.21428571428571427
3203346,Marechal Floriano,ES,Sudeste,1,79.75,-0.25,12.801543904792537,1433.67,5.148888888888888,0.15,0.15,0.45
3203353,Marilândia,ES,Sudeste,1,94.37,14.37,17.936117936117938,1480.41,5.0225,0.10526315789473684,0.3157894736842105,0.5263157894736842
3203403,Mimoso Do Sul,ES,Sudeste,0,85.07,5.07,27.57484466202222,1139.0,4.731,0.391304347826087,0.391304347826087,0.34782608695652173
3203502,Montanha,ES,Sudeste,1,83.62,3.62,26.969001148105626,1129.12,4.827142857142857,0.5,0.6071428571428571,0.8214285714285714
3203601,Mucurici,ES,Sudeste,1,86.5,6.5,24.460995687965504,1025.33,4.783333333333333,0.3333333333333333,0.4444444444444444,0.7777777777777778
3203700,Muniz Freire,ES,Sudeste,0,92.6,12.6,27.628228446707894,1075.2,4.622999999999999,0.2777777777777778,0.16666666666666666,0.5
3203809,Muqui,ES,Sudeste,0,74.37,-5.63,31.121951219512194,1359.97,4.786666666666666,0.3333333333333333,0.2,0.4
3203908,Nova Venécia,ES,Sudeste,0,84.68,4.68,26.139937106918236,1462.06,4.947272727272727,0.1527777777777778,0.19444444444444445,0.3055555555555556
3204005,Pancas,ES,Sudeste,0,90.23,10.23,26.963678654499912,1188.19,4.79,0.17857142857142858,0.14285714285714285,0.17857142857142858
3204054,Pedro Canário,ES,Sudeste,1,88.66,8.66,27.260926006057986,1091.36,4.836666666666667,0.5909090909090909,0.4090909090909091,0.36363636363636365
3204104,Pinheiros,ES,Sudeste,0,81.65,1.65,25.441176470588232,1123.49,4.8,0.14285714285714285,0.39285714285714285,0.42857142857142855
3204203,Piúma,ES,Sudeste,1,81.01,1.01,26.71841601979975,1247.95,5.05,0.4,0.3,0.35
3204252,Ponto Belo,ES,Sudeste,0,90.87,10.87,31.40710028504794,900.2,4.776666666666666,0.4,0.5,0.6
3204302,Presidente Kennedy,ES,Sudeste,0,86.58,6.58,26.897282033180375,1101.94,4.825,0.5217391304347826,0.2608695652173913,0.2608695652173913
3204351,Rio Bananal,ES,Sudeste,0,83.29,3.29,18.257372654155496,1231.12,5.034285714285715,0.06896551724137931,0.13793103448275862,0.2413793103448276
3204401,Rio Novo Do Sul,ES,Sudeste,1,79.81,-0.19,25.155925155925157,1277.89,5.036,0.4375,0.25,0.375
3204500,Santa Leopoldina,ES,Sudeste,0,85.4,5.4,29.22422954303932,1155.17,4.95,0.23809523809523808,0.19047619047619047,0.38095238095238093
3204559,Santa Maria De Jetibá,ES,Sudeste,1,79.19,-0.81,20.392046255817235,1374.43,5.26,0.3684210526315789,0.15789473684210525,0.24561403508771928
3204609,Santa Teresa,ES,Sudeste,1,90.21,10.21,21.63896179644211,1744.55,5.178888888888888,0.5454545454545454,0.45454545454545453,0.5454545454545454
3204658,São Domingos Do Norte,ES,Sudeste,0,94.48,14.48,24.469453376205788,1228.15,4.875,0.35714285714285715,0.14285714285714285,0.42857142857142855
3204708,São Gabriel Da Palha,ES,Sudeste,0,87.46,7.46,19.785413207306167,1370.65,4.931666666666667,0.21428571428571427,0.14285714285714285,0.30952380952380953
3204807,São José Do Calçado,ES,Sudeste,1,88.25,8.25,29.86236870699022,1293.72,4.8775,0.4,0.4,0.4
3204906,São Mateus,ES,Sudeste,1,73.76,-6.24,22.558303886925795,1400.64,4.8835,0.40145985401459855,0.24087591240875914,0.5912408759124088
3204955,São Roque Do Canaã,ES,Sudeste,1,96.0,16.0,11.390667886550778,1243.74,5.016666666666667,0.6666666666666666,0.5555555555555556,0.8888888888888888
3205002,Serra,ES,Sudeste,1,64.16,-15.84,26.445701627093456,1541.03,5.060093457943925,0.5844155844155844,0.4199134199134199,0.70995670995671
3205010,Sooretama,ES,Sudeste,0,79.82,-0.18,17.90033222591362,1154.25,4.662727272727273,0.43478260869565216,0.13043478260869565,0.30434782608695654
3205036,Vargem Alta,ES,Sudeste,1,82.42,2.42,16.47029945999018,1316.67,4.978888888888889,0.4166666666666667,0.3333333333333333,0.75
3205069,Venda Nova Do Imigrante,ES,Sudeste,1,89.6,9.6,16.47326507394767,1683.88,5.178333333333334,0.2222222222222222,0.3888888888888889,0.4444444444444444
3205101,Viana,ES,Sudeste,0,78.23,-1.77,26.497655843028305,1186.66,4.96625,0.36,0.1,0.4
3205150,Vila Pavão,ES,Sudeste,0,90.45,10.45,27.056424201223656,1069.92,4.756666666666667,0.2608695652173913,0.21739130434782608,0.6521739130434783
3205176,Vila Valério,ES,Sudeste,0,75.61,-4.39,29.862344582593252,1199.07,4.912222222222223,0.16666666666666666,0.125,0.16666666666666666
3205200,Vila Velha,ES,Sudeste,1,79.89,-0.11,26.005687479242777,2232.27,5.086219512195122,0.7425742574257426,0.6782178217821783,0.6584158415841584
3205309,Vitória,ES,Sudeste,1,79.24,-0.76,27.94958185428073,3351.64,5.07015873015873,0.6333333333333333,0.6944444444444444,0.7055555555555556
3300100,Angra Dos Reis,RJ,Sudeste,2,63.87,-16.13,32.43000528262018,1463.14,4.954000000000001,0.5477707006369427,0.27388535031847133,0.33121019108280253
3300159,Aperibé,RJ,Sudeste,1,75.2,-4.8,28.64651773981603,1360.14,5.17,0.46153846153846156,0.07692307692307693,0.7692307692307693
3300209,Araruama,RJ,Sudeste,2,56.97,-23.03,32.61644016360998,1311.77,4.838478260869565,0.37593984962406013,0.3007518796992481,0.6390977443609023
3300225,Areal,RJ,Sudeste,1,67.06,-12.94,22.1387804145389,1352.93,5.16125,0.3125,0.1875,0.4375
3300233,Armação Dos Búzios,RJ,Sudeste,1,73.38,-6.62,28.754645485680975,1619.56,5.025882352941176,0.2702702702702703,0.16216216216216217,0.32432432432432434
3300258,Arraial Do Cabo,RJ,Sudeste,1,63.35,-16.65,29.14143992997301,1466.08,4.942,0.4166666666666667,0.4583333333333333,0.5833333333333334
3300308,Barra Do Piraí,RJ,Sudeste,1,54.25,-25.75,29.166853806422637,1422.6,4.963636363636364,0.28169014084507044,0.5352112676056338,0.5915492957746479
3300407,Barra Mansa,RJ,Sudeste,1,68.24,-11.76,30.373259331483286,1407.8,5.074,0.49557522123893805,0.6106194690265486,0.7256637168141593
3300456,Belford Roxo,RJ,Sudeste,2,35.63,-44.37,35.9989073972035,915.03,4.746161616161616,0.3215547703180212,0.24734982332155478,0.26855123674911663
3300506,Bom Jardim,RJ,Sudeste,1,76.1,-3.9,30.869453044375643,1392.13,4.992142857142857,0.4,0.3,0.5333333333333333
3300605,Bom Jesus Do Itabapoana,RJ,Sudeste,1,72.82,-7.18,21.149770399152242,1537.4,4.8595,0.28846153846153844,0.2692307692307692,0.36538461538461536
3300704,Cabo Frio,RJ,Sudeste,2,64.26,-15.74,30.529872442966028,1549.33,4.8859375,0.35668789808917195,0.2611464968152866,0.35668789808917195
3300803,Cachoeiras De Macacu,RJ,Sudeste,1,63.71,-16.29,32.47512896094326,1212.66,4.849545454545455,0.631578947368421,0.3684210526315789,0.49122807017543857
3300902,Cambuci,RJ,Sudeste,0,82.34,2.34,31.60532227406255,1315.25,4.871111111111111,0.3684210526315789,0.2631578947368421,0.3684210526315789
3300936,Carapebus,RJ,Sudeste,2,67.43,-12.57,30.848284271032924,1132.9,5.05375,0.3888888888888889,0.0,0.1111111111111111
3300951,Comendador Levy Gasparian,RJ,Sudeste,1,61.46,-18.54,25.944487278334616,1127.61,4.925,0.4444444444444444,0.3333333333333333,0.8888888888888888
3301009,Campos Dos Goytacazes,RJ,Sudeste,2,46.4,-33.6,35.91957155705759,1385.75,4.817532467532468,0.5330188679245284,0.39858490566037735,0.5542452830188679
3301108,Cantagalo,RJ,Sudeste,1,58.64,-21.36,32.328216374269005,1207.29,4.935384615384615,0.5294117647058824,0.8823529411764706,0.8235294117647058
3301157,Cardoso Moreira,RJ,Sudeste,2,53.96,-26.04,27.604377786785573,1077.5,4.985,0.3125,0.1875,0.25
3301207,Carmo,RJ,Sudeste,0,74.91,-5.09,31.513725490196077,1309.8,4.96,0.4166666666666667,0.16666666666666666,0.2916666666666667
3301306,Casimiro De Abreu,RJ,Sudeste,1,64.18,-15.82,29.67640094711918,1378.38,5.032,0.4186046511627907,0.27906976744186046,0.4883720930232558
3301405,Conceição De Macabu,RJ,Sudeste,2,62.34,-17.66,33.88218923933209,1267.02,4.794,0.3793103448275862,0.4827586206896552,0.4482758620689655
3301504,Cordeiro,RJ,Sudeste,1,65.07,-14.93,27.068345323741006,1414.42,5.095555555555555,0.625,0.2916666666666667,0.4583333333333333
3301603,Duas Barras,RJ,Sudeste,2,62.71,-17.29,31.784024492067907,1155.27,5.1414285714285715,0.26666666666666666,0.2,0.4666666666666667
3301702,Duque De Caxias,RJ,Sudeste,2,46.89,-33.11,34.61294964028777,1100.31,4.818853211009174,0.48936170212765956,0.4397163120567376,0.42730496453900707
3301801,Engenheiro Paulo De Frontin,RJ,Sudeste,2,47.87,-32.13,32.86713286713287,1284.42,5.015,0.38461538461538464,0.3076923076923077,0.38461538461538464
3301850,Guapimirim,RJ,Sudeste,2,58.88,-21.12,34.50457886255552,1197.43,4.9155,0.2391304347826087,0.17391304347826086,0.2826086956521739
3301876,Iguaba Grande,RJ,Sudeste,1,78.1,-1.9,28.03112840466926,1526.99,5.120909090909091,0.56,0.2,0.32
3301900,Itaboraí,RJ,Sudeste,2,55.75,-24.25,34.019964342194065,1101.64,4.8808,0.4431818181818182,0.30113636363636365,0.32386363636363635
3302007,Itaguaí,RJ,Sudeste,2,47.46,-32.54,35.436308510196454,1199.57,4.93375,0.3177570093457944,0.5700934579439252,0.514018691588785
3302056,Italva,RJ,Sudeste,1,64.84,-15.16,29.293699186991866,1227.13,5.029999999999999,0.46153846153846156,0.38461538461538464,0.38461538461538464
3302106,Itaocara,RJ,Sudeste,1,73.81,-6.19,28.16574905824399,1421.51,4.921111111111111,0.4230769230769231,0.23076923076923078,0.3076923076923077
3302205,Itaperuna,RJ,Sudeste,1,76.34,-3.66,25.580462912338252,1520.46,5.003235294117648,0.31521739130434784,0.2391304347826087,0.42391304347826086
3302254,Itatiaia,RJ,Sudeste,2,62.39,-17.61,28.450615994988514,1527.73,5.093333333333334,0.36363636363636365,0.24242424242424243,0.21212121212121213
3302270,Japeri,RJ,Sudeste,2,40.86,-39.14,37.24169600489821,786.34,4.713333333333333,0.25806451612903225,0.2903225806451613,0.2903225806451613
3302304,Laje Do Muriaé,RJ,Sudeste,0,83.37,3.37,28.159580663948745,1145.6,4.785,0.3333333333333333,0.1111111111111111,0.3333333333333333
3302403,Macaé,RJ,Sudeste,1,63.52,-16.48,33.20789143573954,1876.38,5.057272727272727,0.2777777777777778,0.29797979797979796,0.5252525252525253
3302452,Macuco,RJ,Sudeste,1,80.89,0.89,20.730027548209367,1289.93,5.124,0.5714285714285714,0.42857142857142855,0.7142857142857143
3302502,Magé,RJ,Sudeste,2,52.96,-27.04,34.209072903176654,1036.31,4.833544303797469,0.26285714285714284,0.17142857142857143,0.3142857142857143
3302601,Mangaratiba,RJ,Sudeste,2,54.31,-25.69,34.123947972456,1501.02,5.127692307692308,0.17857142857142858,0.16071428571428573,0.17857142857142858
3302700,Maricá,RJ,Sudeste,1,67.76,-12.24,22.570644752543455,1707.99,5.123846153846154,0.3779527559055118,0.2204724409448819,0.4330708661417323
3302809,Mendes,RJ,Sudeste,2,64.27,-15.73,29.02187902187902,1399.3,4.93,0.17647058823529413,0.11764705882352941,0.7647058823529411
3302858,Mesquita,RJ,Sudeste,2,40.82,-39.18,35.5037349595193,1115.94,4.86,0.45918367346938777,0.336734693877551,0.46938775510204084
3302908,Miguel Pereira,RJ,Sudeste,1,79.06,-0.94,32.42309407044137,1784.0,5.210625,0.3333333333333333,0.14285714285714285,0.2857142857142857
3303005,Miracema,RJ,Sudeste,0,71.46,-8.54,32.66660605509592,1414.6,4.807142857142857,0.4411764705882353,0.11764705882352941,0.29411764705882354
3303104,Natividade,RJ,Sudeste,1,62.9,-17.1,29.42763538253999,1393.71,4.816,0.4,0.35,0.5
3303203,Nilópolis,RJ,Sudeste,2,55.04,-24.96,33.042950291702965,1298.9,4.845,0.47706422018348627,0.5229357798165137,0.42201834862385323
3303302,Niterói,RJ,Sudeste,1,58.67,-21.33,35.07346819378502,3577.32,4.928901098901099,0.48753462603878117,0.3767313019390582,0.4515235457063712
3303401,Nova Friburgo,RJ,Sudeste,1,71.71,-8.29,28.545570994959764,1757.65,5.1677333333333335,0.3582089552238806,0.2537313432835821,0.3034825870646766
3303500,Nova Iguaçu,RJ,Sudeste,2,40.81,-39.19,37.35794069674604,1102.46,4.78950495049505,0.5636743215031316,0.33611691022964507,0.3862212943632568
3303609,Paracambi,RJ,Sudeste,1,65.14,-14.86,33.26183989333952,1349.13,5.095714285714286,0.7297297297297297,0.4594594594594595,0.5675675675675675
3303708,Paraíba Do Sul,RJ,Sudeste,2,57.99,-22.01,27.786008230452673,1216.57,5.0200000000000005,0.3684210526315789,0.34210526315789475,0.47368421052631576
3303807,Paraty,RJ,Sudeste,2,55.19,-24.81,34.25319267073848,1639.12,4.875625,0.4423076923076923,0.23076923076923078,0.28846153846153844
3303856,Paty Do Alferes,RJ,Sudeste,1,81.04,1.04,30.67210180950487,1210.31,4.992142857142857,0.3448275862068966,0.4827586206896552,0.5862068965517241
3303906,Petrópolis,RJ,Sudeste,1,67.81,-12.19,29.637468512218557,1822.76,5.087777777777778,0.27526132404181186,0.23344947735191637,0.42857142857142855
3303955,Pinheiral,RJ,Sudeste,1,66.08,-13.92,30.969875091844234,1366.9,5.108181818181818,0.26666666666666666,0.5333333333333333,0.6
3304003,Piraí,RJ,Sudeste,2,66.05,-13.95,31.77321156773212,1462.21,5.075384615384616,0.41935483870967744,0.1935483870967742,0.3870967741935484
3304102,Porciúncula,RJ,Sudeste,2,65.93,-14.07,33.00525819064312,1404.53,4.786666666666666,0.3684210526315789,0.2631578947368421,0.42105263157894735
3304110,Porto Real,RJ,Sudeste,1,81.06,1.06,29.61517999645327,1237.94,5.2525,0.2,0.6666666666666666,0.4666666666666667
3304128,Quatis,RJ,Sudeste,0,75.79,-4.21,32.19627394384676,1274.65,5.012,0.26666666666666666,0.26666666666666666,0.26666666666666666
3304144,Queimados,RJ,Sudeste,2,43.12,-36.88,35.29227937985034,958.95,4.738421052631579,0.4246575342465753,0.2876712328767123,0.6575342465753424
3304151,Quissamã,RJ,Sudeste,1,75.88,-4.12,28.694781629333,1108.09,4.968181818181818,0.42857142857142855,0.47619047619047616,0.6666666666666666
3304201,Resende,RJ,Sudeste,1,71.69,-8.31,25.368571760244553,1881.11,5.152424242424242,0.35964912280701755,0.5175438596491229,0.6140350877192983
3304300,Rio Bonito,RJ,Sudeste,2,61.67,-18.33,34.8354450553829,1407.84,4.824642857142857,0.36363636363636365,0.34545454545454546,0.6
3304409,Rio Claro,RJ,Sudeste,1,76.82,-3.18,30.523706228695385,1232.33,5.0344444444444445,0.42857142857142855,0.42857142857142855,0.7142857142857143
3304508,Rio Das Flores,RJ,Sudeste,1,76.11,-3.89,29.983999999999998,1181.25,5.087142857142857,0.16666666666666666,0.6666666666666666,0.75
3304524,Rio Das Ostras,RJ,Sudeste,1,73.07,-6.93,31.764575482154733,1840.11,5.071538461538462,0.3619047619047619,0.4095238095238095,0.6952380952380952
3304557,Rio De Janeiro,RJ,Sudeste,1,67.98,-12.02,34.5371156509171,2515.32,4.859142621599341,0.43161406209905057,0.37336412625096227,0.4462406979727996
3304607,Santa Maria Madalena,RJ,Sudeste,2,64.59,-15.41,29.513602638087388,1337.53,4.92,0.47058823529411764,0.11764705882352941,0.29411764705882354
3304706,Santo Antônio De Pádua,RJ,Sudeste,0,81.37,1.37,25.9946949602122,1308.22,4.9719999999999995,0.24,0.18,0.38
3304755,São Francisco De Itabapoana,RJ,Sudeste,2,57.64,-22.36,35.10937838423219,939.48,4.82,0.10606060606060606,0.09090909090909091,0.15151515151515152
3304805,São Fidélis,RJ,Sudeste,2,48.5,-31.5,33.475945167205104,1296.11,4.934,0.6285714285714286,0.2857142857142857,0.45714285714285713
3304904,São Gonçalo,RJ,Sudeste,2,46.71,-33.29,33.090734502888324,1209.5,4.845828220858896,0.5459882583170255,0.2759295499021526,0.3268101761252446
3305000,São João Da Barra,RJ,Sudeste,2,58.23,-21.77,32.6468382904274,985.72,4.889642857142857,0.33962264150943394,0.22641509433962265,0.33962264150943394
3305109,São João De Meriti,RJ,Sudeste,2,38.15,-41.85,34.998586456767896,1042.94,4.781927710843373,0.41603053435114506,0.3549618320610687,0.36259541984732824
3305133,São José De Ubá,RJ,Sudeste,0,79.79,-0.21,28.18816611539875,1150.71,4.9275,0.25,0.125,0.25
3305158,São José Do Vale Do Rio Preto,RJ,Sudeste,1,81.54,1.54,25.0199203187251,1203.03,5.131,0.4444444444444444,0.16666666666666666,0.3888888888888889
3305208,São Pedro Da Aldeia,RJ,Sudeste,2,65.84,-14.16,31.99282711585384,1462.39,4.8994871794871795,0.4155844155844156,0.16883116883116883,0.23376623376623376
3305307,São Sebastião Do Alto,RJ,Sudeste,1,54.19,-25.81,27.735537190082642,1123.79,5.201666666666667,0.5833333333333334,0.5,0.3333333333333333
3305406,Sapucaia,RJ,Sudeste,2,67.17,-12.83,28.2400877605391,1246.5,4.989090909090909,0.36363636363636365,0.2727272727272727,0.3181818181818182
3305505,Saquarema,RJ,Sudeste,1,69.91,-10.09,27.13350843609491,1491.0,4.9889743589743585,0.30526315789473685,0.2736842105263158,0.4
3305554,Seropédica,RJ,Sudeste,2,44.68,-35.32,37.836311142725634,1181.47,4.909736842105263,0.47058823529411764,0.19117647058823528,0.5588235294117647
3305604,Silva Jardim,RJ,Sudeste,2,63.3,-16.7,31.054502369668246,1042.66,4.857777777777778,0.375,0.125,0.4166666666666667
3305703,Sumidouro,RJ,Sudeste,2,58.73,-21.27,34.35824660990224,1223.03,4.95,0.4074074074074074,0.037037037037037035,0.3333333333333333
3305752,Tanguá,RJ,Sudeste,2,61.19,-18.81,34.69387755102041,959.96,4.848571428571428,0.20689655172413793,0.3103448275862069,0.4482758620689655
3305802,Teresópolis,RJ,Sudeste,1,68.08,-11.92,30.060255664220147,1860.47,5.116666666666666,0.4258064516129032,0.5806451612903226,0.6
3305901,Trajano De Moraes,RJ,Sudeste,0,77.0,-3.0,29.334828101644245,1120.83,4.956,0.3,0.0,0.3
3306008,Três Rios,RJ,Sudeste,1,73.64,-6.36,31.821886345113732,1438.62,4.9521875,0.4,0.24285714285714285,0.7285714285714285
3306107,Valença,RJ,Sudeste,1,64.33,-15.67,32.16234652114597,1443.99,5.027741935483871,0.484375,0.28125,0.5
3306156,Varre-Sai,RJ,Sudeste,0,87.7,7.7,34.68145248967166,1108.62,4.666,0.5,0.0625,0.1875
3306206,Vassouras,RJ,Sudeste,1,62.92,-17.08,30.35399960884021,1519.05,4.903333333333333,0.34285714285714286,0.37142857142857144,0.5142857142857142
3306305,Volta Redonda,RJ,Sudeste,1,71.47,-8.53,27.63491757304171,1787.91,5.227682926829268,0.5078534031413613,0.7015706806282722,0.6230366492146597
3500105,Adamantina,SP,Sudeste,1,82.63,2.63,17.784322609877663,1868.26,5.48375,0.11538461538461539,0.3076923076923077,0.4230769230769231
3500204,Adolfo,SP,Sudeste,1,70.21,-9.79,18.39799749687109,1514.8,5.239999999999999,0.0,0.6,0.4
3500303,Aguaí,SP,Sudeste,2,57.09,-22.91,27.888903044973883,1321.67,5.208333333333333,0.10714285714285714,0.25,0.5714285714285714
3500402,Águas Da Prata,SP,Sudeste,1,77.9,-2.1,20.54009819967267,1684.99,5.279999999999999,0.0,0.14285714285714285,0.14285714285714285
3500501,Águas De Lindóia,SP,Sudeste,1,63.94,-16.06,18.53911753800519,1742.52,5.503333333333334,0.05263157894736842,0.3157894736842105,0.42105263157894735
3500550,Águas De Santa Bárbara,SP,Sudeste,1,52.16,-27.84,27.26237905520774,1946.69,5.5,0.2,0.2,0.4
3500600,Águas De São Pedro,SP,Sudeste,1,78.26,-1.74,16.075156576200417,2932.68,5.82,0.5,0.75,1.0
3500709,Agudos,SP,Sudeste,1,52.31,-27.69,23.748009201911167,1590.76,5.299285714285714,0.1935483870967742,0.3870967741935484,0.6129032258064516
3500758,Alambari,SP,Sudeste,1,74.96,-5.04,16.409124356144222,1317.23,5.3,0.14285714285714285,0.0,0.42857142857142855
3500907,Altair,SP,Sudeste,2,56.25,-23.75,21.871599564744287,1313.69,5.215,0.0,0.25,0.5
3501004,Altinópolis,SP,Sudeste,1,76.58,-3.42,27.46224207615401,1391.26,5.333333333333333,0.21428571428571427,0.42857142857142855,0.6428571428571429
3501103,Alto Alegre,SP,Sudeste,1,73.15,-6.85,29.229323308270676,1349.61,5.335000000000001,0.0,0.25,0.5
3501152,Alumínio,SP,Sudeste,1,62.81,-17.19,24.715205547300645,1523.42,5.32,0.23529411764705882,0.5882352941176471,0.7058823529411765
3501202,Álvares Florence,SP,Sudeste,1,85.0,5.0,18.403115871470302,1429.27,5.18,0.0,0.75,1.0
3501301,Álvares Machado,SP,Sudeste,1,69.2,-10.8,30.596301020408163,1462.07,5.2575,0.16666666666666666,0.6111111111111112,0.6111111111111112
3501400,Álvaro De Carvalho,SP,Sudeste,2,60.35,-19.65,26.229508196721312,1137.02,4.9399999999999995,0.0,0.2,0.2
3501509,Alvinlândia,SP,Sudeste,1,85.88,5.88,24.281984334203656,1203.52,5.395,0.0,0.5,0.75
3501608,Americana,SP,Sudeste,1,72.52,-7.48,24.922282061386227,2358.27,5.482941176470588,0.12048192771084337,0.2891566265060241,0.4879518072289157
3501707,Américo Brasiliense,SP,Sudeste,1,62.55,-17.45,30.51278217969801,1233.06,5.2225,0.19047619047619047,0.47619047619047616,0.5238095238095238
3501806,Américo De Campos,SP,Sudeste,1,90.0,10.0,24.795640326975477,1580.65,5.326666666666667,0.2,0.6,1.0
3501905,Amparo,SP,Sudeste,1,72.37,-7.63,19.580707043025487,1986.75,5.439565217391304,0.05084745762711865,0.3898305084745763,0.4745762711864407
3502002,Analândia,SP,Sudeste,1,55.68,-24.32,26.90453230472517,1677.47,5.345000000000001,0.0,0.25,0.75
3502101,Andradina,SP,Sudeste,1,68.85,-11.15,27.486854426276743,1774.02,5.3100000000000005,0.16,0.44,0.52
3502200,Angatuba,SP,Sudeste,1,64.6,-15.4,24.486776400961716,1526.22,5.28875,0.058823529411764705,0.35294117647058826,0.35294117647058826
3502309,Anhembi,SP,Sudeste,2,54.6,-25.4,30.414937759336098,1188.66,5.2075,0.14285714285714285,0.5714285714285714,0.42857142857142855
3502408,Anhumas,SP,Sudeste,1,73.46,-6.54,11.66116611661166,1409.42,5.26,0.0,0.75,0.5
3502507,Aparecida,SP,Sudeste,1,60.23,-19.77,21.455821761025483,1468.76,5.196470588235294,0.2,0.37142857142857144,0.37142857142857144
